regio_level,Vuosi,aluekoodi,aluenimi,kuntanimi,kuntanro,variable,value,hyvinvointialue_code,hyvinvointialue_name_fi
Postinumeroalueet,2022-2024,p71210,Tuusjärvi (Tuusniemi),Tuusniemi,857,Työttömät (med.),134.6037950360971,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71210,Tuusjärvi (Tuusniemi),Tuusniemi,857,Kokonaislukema (med.),114.57720042429371,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71240,Paakkila (Tuusniemi),Tuusniemi,857,Peruskoulutuksen omaavat (med.),88.06166993774701,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71240,Paakkila (Tuusniemi),Tuusniemi,857,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),95.92396709188107,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71240,Paakkila (Tuusniemi),Tuusniemi,857,Työttömät (med.),97.86615362995266,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71240,Paakkila (Tuusniemi),Tuusniemi,857,Kokonaislukema (med.),93.95059688652691,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71260,Juurikkamäki (Tuusniemi),Tuusniemi,857,Peruskoulutuksen omaavat (med.),136.4939802359328,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71260,Juurikkamäki (Tuusniemi),Tuusniemi,857,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),130.6342009336988,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71260,Juurikkamäki (Tuusniemi),Tuusniemi,857,Työttömät (med.),105.1027221870659,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71260,Juurikkamäki (Tuusniemi),Tuusniemi,857,Kokonaislukema (med.),124.07696778556583,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71280,Kosula (Tuusniemi),Tuusniemi,857,Peruskoulutuksen omaavat (med.),122.2389954704271,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71280,Kosula (Tuusniemi),Tuusniemi,857,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),151.1077736272624,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71280,Kosula (Tuusniemi),Tuusniemi,857,Työttömät (med.),197.8575885259522,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71280,Kosula (Tuusniemi),Tuusniemi,857,Kokonaislukema (med.),157.06811920788059,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71310,Vehmersalmi Keskus (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),113.8672969430079,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71310,Vehmersalmi Keskus (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),106.850810300237,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71310,Vehmersalmi Keskus (Kuopio),Kuopio,297,Työttömät (med.),136.3142270283363,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71310,Vehmersalmi Keskus (Kuopio),Kuopio,297,Kokonaislukema (med.),119.01077809052707,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71330,Räsälä (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),90.06121737334382,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71330,Räsälä (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),96.28468207718248,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71330,Räsälä (Kuopio),Kuopio,297,Työttömät (med.),128.0045931730378,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71330,Räsälä (Kuopio),Kuopio,297,Kokonaislukema (med.),104.78349754118803,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71360,Litmaniemi (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),114.205728538697,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71360,Litmaniemi (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),99.82154535021756,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71360,Litmaniemi (Kuopio),Kuopio,297,Työttömät (med.),107.0342737933845,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71360,Litmaniemi (Kuopio),Kuopio,297,Kokonaislukema (med.),107.02051589409969,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71380,Mustinlahti (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),136.6889002033494,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71380,Mustinlahti (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),139.6792837145928,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71380,Mustinlahti (Kuopio),Kuopio,297,Työttömät (med.),176.5705940780942,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71380,Mustinlahti (Kuopio),Kuopio,297,Kokonaislukema (med.),150.97959266534545,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71460,Paukarlahti (Leppävirta),Leppävirta,420,Peruskoulutuksen omaavat (med.),69.10757218429139,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71460,Paukarlahti (Leppävirta),Leppävirta,420,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),70.91981776678473,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71460,Paukarlahti (Leppävirta),Leppävirta,420,Työttömät (med.),117.821941943377,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71460,Paukarlahti (Leppävirta),Leppävirta,420,Kokonaislukema (med.),85.94977729815105,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71470,Oravikoski (Leppävirta),Leppävirta,420,Peruskoulutuksen omaavat (med.),73.76733728117362,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71470,Oravikoski (Leppävirta),Leppävirta,420,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),75.73246335204634,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71470,Oravikoski (Leppävirta),Leppävirta,420,Työttömät (med.),124.0317459841604,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71470,Oravikoski (Leppävirta),Leppävirta,420,Kokonaislukema (med.),91.17718220579344,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71480,Kurkimäki (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),50.74845647070395,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71480,Kurkimäki (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),56.51334159535492,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71480,Kurkimäki (Kuopio),Kuopio,297,Työttömät (med.),56.27245729570844,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71480,Kurkimäki (Kuopio),Kuopio,297,Kokonaislukema (med.),54.51141845392244,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71490,Airaksela (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),71.06964612754085,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71490,Airaksela (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),72.20496894845344,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71490,Airaksela (Kuopio),Kuopio,297,Työttömät (med.),86.80226452880264,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71490,Airaksela (Kuopio),Kuopio,297,Kokonaislukema (med.),76.69229320159899,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71520,Kaislastenlahti (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),54.78529204761165,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71520,Kaislastenlahti (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),58.83692957579395,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71520,Kaislastenlahti (Kuopio),Kuopio,297,Työttömät (med.),68.80732316730428,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71520,Kaislastenlahti (Kuopio),Kuopio,297,Kokonaislukema (med.),60.80984826356996,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71570,Syvänniemi (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),50.72128227075105,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71570,Syvänniemi (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),65.64397499072831,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71570,Syvänniemi (Kuopio),Kuopio,297,Työttömät (med.),92.13746244223154,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71570,Syvänniemi (Kuopio),Kuopio,297,Kokonaislukema (med.),69.50090656790364,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71640,Talluskylä (Tervo),Tervo,844,Peruskoulutuksen omaavat (med.),150.2873331098959,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71640,Talluskylä (Tervo),Tervo,844,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),134.6647997969661,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71640,Talluskylä (Tervo),Tervo,844,Työttömät (med.),100.3190322306692,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71640,Talluskylä (Tervo),Tervo,844,Kokonaislukema (med.),128.4237217125104,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71650,Hirvilahti-Salonkulma (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),74.89185543762873,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71650,Hirvilahti-Salonkulma (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),91.14458817890966,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71650,Hirvilahti-Salonkulma (Kuopio),Kuopio,297,Työttömät (med.),104.4806460228587,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71650,Hirvilahti-Salonkulma (Kuopio),Kuopio,297,Kokonaislukema (med.),90.17236321313237,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71660,Leinolanlahti (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),47.29244675409493,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71660,Leinolanlahti (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),118.1759180043521,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71660,Leinolanlahti (Kuopio),Kuopio,297,Työttömät (med.),136.8068073636167,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71660,Leinolanlahti (Kuopio),Kuopio,297,Kokonaislukema (med.),100.75839070735458,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71670,Kurolanlahti (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),80.46972706268102,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71670,Kurolanlahti (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),117.9980568142207,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71670,Kurolanlahti (Kuopio),Kuopio,297,Työttömät (med.),107.5402140437442,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71670,Kurolanlahti (Kuopio),Kuopio,297,Kokonaislukema (med.),102.00266597354863,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71680,Pulkonkoski-Saarinen (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),101.9384549303462,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71680,Pulkonkoski-Saarinen (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),105.6117048925376,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71680,Pulkonkoski-Saarinen (Kuopio),Kuopio,297,Työttömät (med.),101.200476333711,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71680,Pulkonkoski-Saarinen (Kuopio),Kuopio,297,Kokonaislukema (med.),102.91687871886494,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71720,Käärmelahti (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),64.0288593920271,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71720,Käärmelahti (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),65.3944997750056,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71720,Käärmelahti (Kuopio),Kuopio,297,Työttömät (med.),59.74359869558398,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71720,Käärmelahti (Kuopio),Kuopio,297,Kokonaislukema (med.),63.05565262087222,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71730,Kinnulanlahti (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),84.6259953008541,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71730,Kinnulanlahti (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),100.6124037654081,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71730,Kinnulanlahti (Kuopio),Kuopio,297,Työttömät (med.),107.5855940515743,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71730,Kinnulanlahti (Kuopio),Kuopio,297,Kokonaislukema (med.),97.6079977059455,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71740,Tavinsalmi (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),127.2770910321817,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71740,Tavinsalmi (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),92.70205463731986,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71740,Tavinsalmi (Kuopio),Kuopio,297,Työttömät (med.),102.9794358311338,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71740,Tavinsalmi (Kuopio),Kuopio,297,Kokonaislukema (med.),107.65286050021179,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71745,Haatala (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),54.43614483413436,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71745,Haatala (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),74.75422807870554,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71745,Haatala (Kuopio),Kuopio,297,Työttömät (med.),93.9742711629482,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71745,Haatala (Kuopio),Kuopio,297,Kokonaislukema (med.),74.38821469192936,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71750,Maaninka Keskus (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),107.7659224818104,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71750,Maaninka Keskus (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),94.62395033950935,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71750,Maaninka Keskus (Kuopio),Kuopio,297,Työttömät (med.),119.3507236614126,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71750,Maaninka Keskus (Kuopio),Kuopio,297,Kokonaislukema (med.),107.24686549424412,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71760,Ahkionlahti-Vianta (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),94.91657705409588,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71760,Ahkionlahti-Vianta (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),105.7100381216293,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71760,Ahkionlahti-Vianta (Kuopio),Kuopio,297,Työttömät (med.),116.9908339023768,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71760,Ahkionlahti-Vianta (Kuopio),Kuopio,297,Kokonaislukema (med.),105.872483026034,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71775,Tuovilanlahti-Haatala (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),93.06142049924165,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71775,Tuovilanlahti-Haatala (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),122.3269200347707,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71775,Tuovilanlahti-Haatala (Kuopio),Kuopio,297,Työttömät (med.),110.2166122662908,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71775,Tuovilanlahti-Haatala (Kuopio),Kuopio,297,Kokonaislukema (med.),108.53498426676771,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71800,Siilinjärvi Keskus (Siilinjärvi),Siilinjärvi,749,Peruskoulutuksen omaavat (med.),75.31489218434163,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71800,Siilinjärvi Keskus (Siilinjärvi),Siilinjärvi,749,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),74.1141578710953,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71800,Siilinjärvi Keskus (Siilinjärvi),Siilinjärvi,749,Työttömät (med.),96.97558402217541,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71800,Siilinjärvi Keskus (Siilinjärvi),Siilinjärvi,749,Kokonaislukema (med.),82.13487802587078,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71820,Pöljä (Siilinjärvi),Siilinjärvi,749,Peruskoulutuksen omaavat (med.),64.6147513605261,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71820,Pöljä (Siilinjärvi),Siilinjärvi,749,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),80.99681099749023,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71820,Pöljä (Siilinjärvi),Siilinjärvi,749,Työttömät (med.),105.5829310825825,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71820,Pöljä (Siilinjärvi),Siilinjärvi,749,Kokonaislukema (med.),83.73149781353294,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71840,Kuuslahti (Siilinjärvi),Siilinjärvi,749,Peruskoulutuksen omaavat (med.),74.8304507405759,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71840,Kuuslahti (Siilinjärvi),Siilinjärvi,749,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),67.31486883855862,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71840,Kuuslahti (Siilinjärvi),Siilinjärvi,749,Työttömät (med.),71.65526335083399,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71840,Kuuslahti (Siilinjärvi),Siilinjärvi,749,Kokonaislukema (med.),71.26686097665618,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71850,Leppäkaarre (Siilinjärvi),Siilinjärvi,749,Peruskoulutuksen omaavat (med.),70.60230212927252,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71850,Leppäkaarre (Siilinjärvi),Siilinjärvi,749,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),75.76418658892491,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71850,Leppäkaarre (Siilinjärvi),Siilinjärvi,749,Työttömät (med.),114.3394058264659,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71850,Leppäkaarre (Siilinjärvi),Siilinjärvi,749,Kokonaislukema (med.),86.90196484822111,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71870,Harjamäki (Siilinjärvi),Siilinjärvi,749,Peruskoulutuksen omaavat (med.),46.3842039246077,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71870,Harjamäki (Siilinjärvi),Siilinjärvi,749,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),71.92999461517472,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71870,Harjamäki (Siilinjärvi),Siilinjärvi,749,Työttömät (med.),79.91960356140827,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71870,Harjamäki (Siilinjärvi),Siilinjärvi,749,Kokonaislukema (med.),66.07793403373023,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71890,Hamula (Siilinjärvi),Siilinjärvi,749,Peruskoulutuksen omaavat (med.),67.99771065442566,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71890,Hamula (Siilinjärvi),Siilinjärvi,749,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),80.00667135657615,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71890,Hamula (Siilinjärvi),Siilinjärvi,749,Työttömät (med.),45.5216578777442,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71890,Hamula (Siilinjärvi),Siilinjärvi,749,Kokonaislukema (med.),64.50867996291534,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71910,Alapitkä (Lapinlahti),Lapinlahti,402,Peruskoulutuksen omaavat (med.),67.4246352022288,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71910,Alapitkä (Lapinlahti),Lapinlahti,402,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),83.27006052182678,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71910,Alapitkä (Lapinlahti),Lapinlahti,402,Työttömät (med.),105.459644778635,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71910,Alapitkä (Lapinlahti),Lapinlahti,402,Kokonaislukema (med.),85.38478016756352,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71920,Pajujärvi (Lapinlahti),Lapinlahti,402,Peruskoulutuksen omaavat (med.),105.9540444746052,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71920,Pajujärvi (Lapinlahti),Lapinlahti,402,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),118.4486959941951,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71920,Pajujärvi (Lapinlahti),Lapinlahti,402,Työttömät (med.),102.3964334955715,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71920,Pajujärvi (Lapinlahti),Lapinlahti,402,Kokonaislukema (med.),108.93305798812393,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71950,Lammasaho (Kuopio),Kuopio,297,Peruskoulutuksen omaavat (med.),96.73712406100191,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71950,Lammasaho (Kuopio),Kuopio,297,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),99.3697816193161,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71950,Lammasaho (Kuopio),Kuopio,297,Työttömät (med.),53.06729365739121,13,Pohjois-Savon hyvinvointialue
Postinumeroalueet,2022-2024,p71950,Lammasaho (Kuopio),Kuopio,297,Kokonaislukema (med.),83.05806644590307,13,Pohjois-Savon hyvinvointialue
